penalty,dual,tol,C,fit_intercept,intercept_scaling,class_weight,solver,max_iter,multi_class,verbose,warm_start,l1_ratio,accuracy
"['l2', 'l1']",[False],"[0.0001, 1e-05, 1e-06, 0.001, 0.01]","[1.0, 0.1, 0.5, 2.0, 5.0, 10.0]",[True],"[1.0, 0.1, 0.2, 0.5, 10.0]",[None],['liblinear'],"[100, 1000, 10000]",['ovr'],[0],"[False, True]","[0.1, 0.5, 0.01, 2.0]",prediction
l1,False,1e-06,0.1,True,1.0,,liblinear,10000,ovr,0,True,2.0,0.790730337078651
l1,False,0.0001,0.1,True,10.0,,liblinear,1000,ovr,0,True,0.5,0.790730337078651
l1,False,1e-05,0.1,True,0.2,,liblinear,1000,ovr,0,True,0.1,0.790730337078651
l1,False,0.001,0.1,True,10.0,,liblinear,1000,ovr,0,True,0.01,0.7893258426966291
l1,False,0.001,0.1,True,10.0,,liblinear,10000,ovr,0,False,0.5,0.7893258426966291
l1,False,0.001,0.1,True,0.2,,liblinear,100,ovr,0,True,0.01,0.7893258426966291
l1,False,0.001,0.1,True,10.0,,liblinear,100,ovr,0,False,0.5,0.7893258426966291
l1,False,0.001,0.1,True,0.1,,liblinear,10000,ovr,0,True,0.01,0.7893258426966291
l1,False,0.001,0.1,True,0.1,,liblinear,100,ovr,0,True,0.5,0.7893258426966291
l1,False,0.001,0.1,True,0.1,,liblinear,100,ovr,0,True,2.0,0.7893258426966291
l1,False,0.001,0.1,True,0.2,,liblinear,100,ovr,0,False,2.0,0.7893258426966291
l1,False,0.001,0.1,True,0.1,,liblinear,100,ovr,0,False,0.5,0.7893258426966291
l2,False,0.01,0.1,True,0.5,,liblinear,100,ovr,0,False,2.0,0.787921348314606
l2,False,0.01,0.1,True,10.0,,liblinear,10000,ovr,0,False,0.5,0.787921348314606
l2,False,0.01,0.1,True,0.5,,liblinear,10000,ovr,0,True,0.01,0.787921348314606
l2,False,0.01,0.1,True,10.0,,liblinear,1000,ovr,0,True,0.01,0.787921348314606
l2,False,0.01,0.1,True,0.5,,liblinear,10000,ovr,0,False,0.01,0.787921348314606
l2,False,0.01,0.1,True,0.5,,liblinear,1000,ovr,0,True,2.0,0.787921348314606
l2,False,0.01,0.1,True,0.5,,liblinear,1000,ovr,0,True,0.5,0.787921348314606
l2,False,0.01,0.1,True,10.0,,liblinear,10000,ovr,0,True,0.1,0.787921348314606
l2,False,0.01,0.1,True,10.0,,liblinear,1000,ovr,0,False,0.5,0.787921348314606
l2,False,0.01,0.1,True,0.2,,liblinear,1000,ovr,0,False,0.1,0.7837078651685391
l2,False,0.01,0.1,True,0.2,,liblinear,100,ovr,0,True,2.0,0.7837078651685391
l2,False,0.01,0.1,True,0.2,,liblinear,1000,ovr,0,False,2.0,0.7837078651685391
l2,False,0.01,0.1,True,0.2,,liblinear,100,ovr,0,True,0.01,0.7837078651685391
l2,False,0.01,0.1,True,0.1,,liblinear,1000,ovr,0,True,0.01,0.782303370786516
l2,False,0.01,0.1,True,0.1,,liblinear,10000,ovr,0,True,0.01,0.782303370786516
